timestamp,open,high,low,close,volume
1637661600000,3.213,4.89,3.213,4.6504,3358.0863
1637661660000,4.6504,4.678,4.4201,4.5887,6451.34924188
1637661720000,4.5888,4.5888,4.4209,4.4984,1204.67384246
1637661780000,4.4999,4.5,4.4226,4.5,788.15320199
1637661840000,4.48,4.48,4.35,4.46,719.46783247
1637661900000,4.4798,4.5,4.4798,4.5,1716.99032746
1637661960000,4.5,4.5,4.4601,4.489,452.5177594
1637662020000,4.489,4.489,4.4601,4.4889,90.71670975
1637662080000,4.4889,4.4889,4.48,4.4884,228.45167621
1637662140000,4.4882,4.4884,4.48,4.4882,111.23663825
1637662200000,4.4882,4.4882,4.4802,4.4802,216.06595247
1637662260000,4.4802,4.4802,4.48,4.48,199.1487
1637662320000,4.4882,4.4885,4.48,4.488,122.53949197
1637662380000,4.488,4.495,4.4802,4.4802,160.81764546
1637662440000,4.4948,4.4948,4.4946,4.4947,15.12540341
1637662500000,4.4949,4.4949,4.3903,4.4948,2712.41822272
1637662560000,4.4948,4.4949,4.4001,4.4302,96.6467
1637662620000,4.4947,4.4947,4.4947,4.4947,21.5293123
1637662680000,4.45,4.4948,4.4323,4.4899,680.08297714
1637662740000,4.4899,4.4899,4.48,4.48,213.77448371
1637662800000,4.48,4.5,4.48,4.5,1569.96167605
1637662860000,4.5,4.5,4.4417,4.4417,691.0857444
1637662920000,4.49,4.5,4.49,4.5,84.71895241
1637662980000,4.5,4.5,4.441,4.5,222.38653991
1637663040000,4.5,4.5,4.4351,4.5,1011.4081
1637663100000,4.5,4.5,4.4458,4.4999,63.02187572
1637663160000,4.451,4.451,4.45,4.45,57.9318
1637663220000,4.45,4.4501,4.4359,4.4501,149.28505755
1637663280000,4.4501,4.5,4.4447,4.4946,120.00353481
1637663340000,4.4999,4.4999,4.4448,4.4898,28.017
1637663400000,4.4898,4.5,4.4451,4.5,777.79303117
1637663460000,4.5,4.5,4.5,4.5,763.09531111
1637663520000,4.4739,4.4999,4.4448,4.4999,23.5431
1637663580000,4.4999,4.5,4.4511,4.5,39.73277281
1637663640000,4.4999,4.5,4.4999,4.5,20.20133174
1637663700000,4.456,4.5,4.4532,4.5,24.922
1637663760000,4.498,4.5,4.4449,4.4458,113.28955554
1637663820000,4.4999,4.5,4.442,4.4899,261.13872183
1637663880000,4.489,4.489,4.4447,4.4447,44.0912
1637663940000,4.4462,4.4888,4.4461,4.4849,44.83846325
1637664000000,4.4849,4.485,4.4462,4.4462,41.92726907
1637664060000,4.4793,4.49,4.4462,4.4879,53.40852821
1637664120000,4.48,4.488,4.4798,4.488,291.51445403
1637664180000,4.488,4.488,4.488,4.488,12.8739
