timestamp,open,high,low,close,volume
1625738400000,0.053,0.108,0.053,0.1,129258.2748
1625738460000,0.10001,0.10799,0.09301,0.0971,399688.7191
1625738520000,0.0971,0.10053,0.09699,0.10037,24442.9817
1625738580000,0.10031,0.1066,0.10001,0.10391,153642.53797416
1625738640000,0.105,0.105,0.102,0.10301,92328.81714144
1625738700000,0.10301,0.11016,0.10299,0.10687,151814.05160943
1625738760000,0.10761,0.11234,0.10687,0.11071,37166.80981229
1625738820000,0.11233,0.12,0.11071,0.12,105944.03249785
1625738880000,0.11556,0.1277,0.11555,0.1274,210426.37504687
1625738940000,0.1274,0.149,0.1265,0.149,169227.92366304
1625739000000,0.137,0.14899,0.11795,0.12729,158743.18495323
1625739060000,0.12768,0.14,0.1156,0.12947,162311.11542444
1625739120000,0.12768,0.13205,0.11233,0.11499,146324.27073974
1625739180000,0.1144,0.12534,0.111,0.118,111341.74888163
1625739240000,0.118,0.12256,0.118,0.122,72020.08690342
1625739300000,0.12001,0.12198,0.10801,0.10976,155868.09905023
1625739360000,0.10963,0.11,0.10754,0.10887,31506.03633795
1625739420000,0.10888,0.10976,0.09618,0.09801,281477.31986664
1625739480000,0.09811,0.11131,0.09507,0.10338,403052.83505185
1625739540000,0.10338,0.10338,0.09017,0.09311,277362.23017724
1625739600000,0.09312,0.09591,0.09296,0.09561,57159.53219992
1625739660000,0.09503,0.09863,0.09503,0.09561,70691.20823123
1625739720000,0.09561,0.09574,0.09429,0.0943,18193.72270622
1625739780000,0.09493,0.09794,0.09493,0.09764,32169.25720262
1625739840000,0.09793,0.10338,0.09304,0.09778,262576.19171211
1625739900000,0.09845,0.09999,0.0978,0.09972,24539.6183
1625739960000,0.09999,0.10139,0.09503,0.09749,183907.97083466
1625740020000,0.09683,0.1,0.095,0.09614,145956.29324377
1625740080000,0.09615,0.09682,0.09614,0.09682,16467.79209653
1625740140000,0.09678,0.09818,0.09616,0.09687,38523.89684534
1625740200000,0.0969,0.09693,0.0968,0.09681,7717.411
1625740260000,0.09685,0.09685,0.09333,0.09389,76042.77339259
1625740320000,0.0935,0.09482,0.0935,0.09482,21999.03427733
1625740380000,0.09421,0.09671,0.09421,0.09619,49429.10935362
1625740440000,0.09667,0.0967,0.09533,0.0967,54320.49422038
1625740500000,0.09547,0.09614,0.09533,0.09543,25065.34455641
1625740560000,0.09543,0.09818,0.09543,0.09818,65056.05363221
1625740620000,0.09676,0.1,0.09676,0.1,35156.57469617
1625740680000,0.09949,0.09999,0.09252,0.09682,196978.64112168
1625740740000,0.09604,0.09604,0.09358,0.09358,28481.84665334
1625740800000,0.09399,0.09598,0.09399,0.09536,25329.30629105
1625740860000,0.09529,0.0953,0.09449,0.09481,23780.60885484
1625740920000,0.0945,0.09482,0.09449,0.09478,16538.7862
1625740980000,0.09479,0.09479,0.09208,0.09209,37925.039
1625741040000,0.0921,0.0935,0.0921,0.09299,17303.4509
1625741100000,0.09304,0.09307,0.09289,0.09289,4722.9739
1625741160000,0.0929,0.094,0.0929,0.09349,9041.11468591
1625741220000,0.09352,0.09352,0.09168,0.09286,14399.2579
1625741280000,0.09299,0.09299,0.09273,0.09298,1981.63178568
1625741340000,0.09274,0.09298,0.09111,0.09208,53656.7551854
1625741400000,0.09208,0.09285,0.08919,0.09036,55310.6974239
1625741460000,0.09035,0.10034,0.088,0.09554,210561.1837256
1625741520000,0.09554,0.09554,0.09363,0.09419,17273.73109404
1625741580000,0.09419,0.09419,0.0851,0.08906,258300.45309145
1625741640000,0.08975,0.0904,0.08906,0.08978,26649.12885375
1625741700000,0.0898,0.09897,0.08266,0.08731,462858.21516282
1625741760000,0.0873,0.08801,0.0873,0.08791,37767.6267
1625741820000,0.08731,0.08731,0.085,0.0867,25456.0996192
1625741880000,0.08499,0.08542,0.08481,0.08499,25755.18896565
1625741940000,0.085,0.08611,0.08482,0.08611,7763.9159098
1625742000000,0.08502,0.08732,0.08502,0.087,16729.73290919
1625742060000,0.08701,0.091,0.08662,0.09042,58746.79936029
1625742120000,0.08793,0.08793,0.08602,0.08602,5427.68479855
1625742180000,0.08603,0.08669,0.08602,0.0866,5735.3761
1625742240000,0.08669,0.08671,0.08669,0.08671,4056.7113
1625742300000,0.08732,0.088,0.08673,0.08793,6706.5913129
1625742360000,0.08793,0.08799,0.08793,0.08797,4155.0973
1625742420000,0.08794,0.08794,0.08724,0.08788,4174.4525
1625742480000,0.08726,0.08798,0.08726,0.08759,4560.95851499
1625742540000,0.08759,0.08759,0.08758,0.08758,5792.89491165
1625742600000,0.08727,0.08727,0.0832,0.085,53146.56138123
1625742660000,0.08357,0.088,0.08316,0.08707,48024.45801126
1625742720000,0.08698,0.087,0.08646,0.08646,3323.882
1625742780000,0.08639,0.08654,0.08585,0.08641,6651.84726345
1625742840000,0.0864,0.0864,0.08458,0.08586,16028.59755355
1625742900000,0.08589,0.0862,0.08589,0.0862,3975.3888
1625742960000,0.08599,0.08599,0.08586,0.08594,5394.5347
1625743020000,0.08619,0.08619,0.08585,0.0859,6024.91967777
1625743080000,0.08592,0.0862,0.08591,0.08595,6870.1214754
1625743140000,0.0859,0.08594,0.08586,0.08587,4049.17780729
1625743200000,0.0859,0.08655,0.08525,0.08655,11519.18711731
1625743260000,0.08657,0.0909,0.08657,0.09082,132779.77024157
1625743320000,0.09093,0.09152,0.08956,0.08956,62614.88795084
1625743380000,0.08955,0.08955,0.0883,0.08902,10700.9607379
1625743440000,0.08905,0.0898,0.08901,0.0898,7373.2763
1625743500000,0.08961,0.08961,0.08893,0.08896,6840.64506417
1625743560000,0.08899,0.08962,0.08899,0.08961,6688.3802562
1625743620000,0.08908,0.08954,0.08894,0.08954,3723.3643
1625743680000,0.0895,0.092,0.08893,0.09084,32374.59729399
1625743740000,0.09087,0.09477,0.09087,0.09406,63175.04817939
1625743800000,0.09341,0.09345,0.09275,0.09276,5498.3525
1625743860000,0.09275,0.09275,0.0921,0.0921,6235.41446334
1625743920000,0.09274,0.09274,0.0921,0.09259,5828.60434774
1625743980000,0.09249,0.0925,0.09239,0.09244,4951.4435
1625744040000,0.09247,0.093,0.09247,0.09282,14548.69825231
1625744100000,0.09282,0.09299,0.0924,0.09241,52550.00104237
1625744160000,0.09281,0.09281,0.0888,0.09215,37952.4471669
1625744220000,0.09146,0.09214,0.09018,0.0908,5802.0436
1625744280000,0.09081,0.09085,0.0908,0.09082,6458.21034402
