timestamp,open,high,low,close,volume
1620295200000,0.013,0.099,0.013,0.01715,11539961.23192586
1620295260000,0.01715,0.01799,0.01701,0.01779,3079650.44306619
1620295320000,0.01779,0.01781,0.0176,0.01781,1767479.04371597
1620295380000,0.01781,0.01788,0.01777,0.01786,1814571.5928975
1620295440000,0.01786,0.01788,0.01777,0.01785,806410.98874449
1620295500000,0.01778,0.01785,0.01701,0.01702,2318154.91829918
1620295560000,0.01703,0.0174,0.01701,0.01701,1148124.30548139
1620295620000,0.01734,0.01734,0.01701,0.01728,513633.18421936
1620295680000,0.01706,0.01734,0.01701,0.0173,330062.79683747
1620295740000,0.0173,0.0173,0.01706,0.01707,358194.5118127
1620295800000,0.01706,0.01776,0.01706,0.0175,806422.92624562
1620295860000,0.01745,0.0175,0.01745,0.0175,116948.68859495
1620295920000,0.0175,0.01787,0.0175,0.01787,405911.923508
1620295980000,0.01787,0.01787,0.01603,0.01657,1178849.71971926
1620296040000,0.01676,0.01699,0.0166,0.01681,445055.09075309
1620296100000,0.01681,0.017,0.0168,0.0169,333938.44676765
1620296160000,0.01689,0.017,0.0156,0.01561,1349221.6130175
1620296220000,0.01561,0.0165,0.0156,0.01599,195506.97160605
1620296280000,0.01576,0.01595,0.01561,0.01594,70751.66987112
1620296340000,0.0159,0.016,0.0157,0.0159,115437.12956077
1620296400000,0.01576,0.0175,0.01572,0.0175,1104366.22974843
1620296460000,0.0175,0.0175,0.0159,0.01647,243605.26626187
1620296520000,0.0173,0.0173,0.01703,0.01703,52671.55636923
1620296580000,0.0171,0.01729,0.01651,0.017,200438.77707923
1620296640000,0.017,0.017,0.0161,0.01651,121496.1977805
1620296700000,0.01651,0.017,0.01651,0.01651,166175.51750759
1620296760000,0.01698,0.01698,0.01649,0.01649,256971.08441488
1620296820000,0.01649,0.01692,0.01645,0.01681,44446.8754355
1620296880000,0.01681,0.01681,0.01618,0.0164,71370.49251849
1620296940000,0.01639,0.01678,0.01639,0.01639,141643.40713876
1620297000000,0.01674,0.01674,0.01642,0.01642,99588.70395965
1620297060000,0.01645,0.0167,0.016,0.0163,849295.1709
1620297120000,0.01625,0.01629,0.0157,0.01573,281769.1327
1620297180000,0.01594,0.01599,0.01573,0.01596,197276.0623814
1620297240000,0.01596,0.01596,0.01576,0.01576,27552.96440802
1620297300000,0.01576,0.01596,0.01576,0.01593,34276.51557515
1620297360000,0.01593,0.01675,0.01593,0.01674,165253.51755014
1620297420000,0.0167,0.01672,0.0161,0.01645,145641.90619235
1620297480000,0.0164,0.0164,0.0161,0.01639,60676.30500398
1620297540000,0.01637,0.01637,0.0162,0.01637,97132.80647553
1620297600000,0.01637,0.01637,0.01621,0.01623,102654.39975995
1620297660000,0.01623,0.01623,0.01598,0.01621,88988.23597971
1620297720000,0.0162,0.0162,0.01617,0.01617,2939.92854118
1620297780000,0.01617,0.01617,0.01599,0.01602,22173.69864625
1620297840000,0.01605,0.01615,0.01516,0.0158,544642.27670784
1620297900000,0.0158,0.0158,0.01519,0.01519,74659.6074956
1620297960000,0.01553,0.01558,0.01516,0.01553,156863.43851976
1620298020000,0.01553,0.01576,0.01552,0.01576,21427.45332955
1620298080000,0.01576,0.01576,0.01553,0.0157,18091.29776828
1620298140000,0.0157,0.0157,0.0157,0.0157,6856.212
1620298200000,0.01559,0.01569,0.01525,0.01569,401581.62
1620298260000,0.01525,0.01578,0.01525,0.01578,77394.88601457
1620298320000,0.01578,0.01578,0.01578,0.01578,0.0
1620298380000,0.01565,0.01565,0.01565,0.01565,5011.4392
1620298440000,0.01569,0.0163,0.01531,0.0162,962141.77124539
1620298500000,0.01538,0.01538,0.0153,0.01531,173591.877
1620298560000,0.01525,0.01531,0.01513,0.0153,40399.64851881
1620298620000,0.0153,0.01531,0.0153,0.01531,407991.69007908
1620298680000,0.01531,0.01531,0.0153,0.0153,52860.9589
1620298740000,0.01531,0.01531,0.0153,0.0153,140262.68640679
1620298800000,0.01518,0.01519,0.01513,0.01513,69349.51894005
1620298860000,0.01518,0.0153,0.01518,0.0153,275319.22116423
1620298920000,0.0152,0.0152,0.014,0.01471,368278.62329841
1620298980000,0.0141,0.01415,0.0141,0.01411,160910.7351
1620299040000,0.01412,0.01447,0.01412,0.01443,158162.45124581
1620299100000,0.01452,0.01481,0.01452,0.01478,196952.10225919
1620299160000,0.01481,0.01481,0.01481,0.01481,3057.00257752
1620299220000,0.0148,0.0148,0.01478,0.01478,42642.8415
1620299280000,0.01478,0.01478,0.01443,0.01477,107097.47667645
1620299340000,0.01477,0.0148,0.01477,0.01479,23856.8794135
1620299400000,0.01479,0.01479,0.01478,0.01479,15873.51869208
1620299460000,0.01479,0.01479,0.01479,0.01479,0.0
1620299520000,0.01478,0.01478,0.01475,0.01475,4325.9985
1620299580000,0.01451,0.01451,0.01411,0.01411,94323.8246
1620299640000,0.01469,0.01469,0.01466,0.01466,35495.6879
1620299700000,0.01465,0.01465,0.01411,0.01428,731805.56923442
1620299760000,0.01429,0.01429,0.01411,0.01411,112342.9334
1620299820000,0.01413,0.01413,0.0141,0.01411,123384.3662
1620299880000,0.01411,0.01411,0.0141,0.0141,24955.6222
1620299940000,0.0141,0.01411,0.01405,0.01411,77961.4644
1620300000000,0.01407,0.01407,0.01404,0.01404,12777.2799
1620300060000,0.01409,0.01411,0.014,0.01411,327566.16148566
1620300120000,0.01411,0.01499,0.01411,0.01495,97470.3695888
1620300180000,0.01485,0.01485,0.01485,0.01485,8383.1285
1620300240000,0.01482,0.01482,0.01425,0.01469,6485.11524976
1620300300000,0.01469,0.01469,0.01469,0.01469,0.0
1620300360000,0.01459,0.01459,0.01458,0.01458,49473.83010438
1620300420000,0.01455,0.01455,0.01432,0.01432,93139.16487765
1620300480000,0.01432,0.01432,0.0143,0.0143,77061.0608
1620300540000,0.0147,0.01482,0.0143,0.0148,29846.6616
1620300600000,0.0148,0.0148,0.01433,0.01433,19322.00278918
1620300660000,0.01477,0.01478,0.01477,0.01478,38458.0055
1620300720000,0.01475,0.01475,0.01455,0.01455,17917.7507
1620300780000,0.01476,0.01478,0.01476,0.01478,59492.8538
1620300840000,0.01478,0.01502,0.01478,0.015,419855.8806583
1620300900000,0.015,0.015,0.015,0.015,320.0974
1620300960000,0.01479,0.01499,0.0147,0.01499,111563.92764076
1620301020000,0.01473,0.01473,0.01473,0.01473,65.0963
1620301080000,0.01498,0.01498,0.0147,0.0147,7556.1868
1620301140000,0.01475,0.01475,0.01474,0.01474,7755.6568
1620301200000,0.0148,0.01499,0.0147,0.01499,329077.9638
1620301260000,0.01477,0.01498,0.0145,0.01498,152296.09217783
