timestamp,open,high,low,close,volume
1625824800000,1.67,2.15,1.67,2.0805,3884.2951
1625824860000,2.0752,2.15,2.0719,2.074,5215.97184996
1625824920000,2.0827,2.0988,2.0827,2.0988,278.80466645
1625824980000,2.0847,2.0854,2.0739,2.0854,733.93387896
1625825040000,2.0854,2.0854,2.0779,2.0828,530.07611509
1625825100000,2.0828,2.0829,2.0801,2.0819,419.26925188
1625825160000,2.0823,2.0829,2.081,2.0826,288.77270257
1625825220000,2.0803,2.0829,2.0802,2.0829,49.7054
1625825280000,2.078,2.078,2.078,2.078,408.45286273
1625825340000,2.0779,2.0779,2.0649,2.0651,979.9039
1625825400000,2.0651,2.0651,2.0651,2.0651,2.451
1625825460000,2.065,2.0651,2.065,2.0651,153.5633
1625825520000,2.0699,2.07,2.0699,2.07,101.4128
1625825580000,2.0715,2.0715,2.0715,2.0715,148.56002896
1625825640000,2.0715,2.0715,2.0701,2.0701,151.17626265
1625825700000,2.0707,2.0731,2.0706,2.0731,93.1907
1625825760000,2.079,2.079,2.079,2.079,39.8017316
1625825820000,2.079,2.083,2.079,2.083,324.52696819
1625825880000,2.083,2.0846,2.083,2.0846,54.45180298
1625825940000,2.0831,2.0831,2.0783,2.0783,877.53169614
1625826000000,2.0808,2.0939,2.0807,2.0939,1477.01636377
1625826060000,2.0825,2.0825,2.0802,2.0813,132.36861708
1625826120000,2.0811,2.0875,2.0811,2.0875,134.536
1625826180000,2.0879,2.0891,2.0873,2.0884,140.71088133
1625826240000,2.0884,2.0884,2.0884,2.0884,0.0
1625826300000,2.0925,2.0925,2.0892,2.0892,14.1088589
1625826360000,2.0892,2.0892,2.0855,2.0855,460.08188584
1625826420000,2.0865,2.0865,2.0801,2.0801,0.63543402
1625826480000,2.0811,2.0811,2.0785,2.0785,54.2382
1625826540000,2.0785,2.0785,2.0785,2.0785,0.0
1625826600000,2.0785,2.0785,2.0785,2.0785,0.0
1625826660000,2.0785,2.0785,2.0785,2.0785,0.0
1625826720000,2.0782,2.0782,2.0704,2.0704,92.77620402
1625826780000,2.0704,2.0757,2.0703,2.0757,714.37080231
1625826840000,2.0743,2.0743,2.0743,2.0743,45.32066279
1625826900000,2.0708,2.0708,2.0708,2.0708,5.4984
1625826960000,2.0708,2.0708,2.0708,2.0708,0.0
1625827020000,2.0731,2.0731,2.0731,2.0731,62.50021706
1625827080000,2.0738,2.0738,2.0738,2.0738,19.5382
1625827140000,2.0709,2.0709,2.0709,2.0709,110.61559886
1625827200000,2.0709,2.0709,2.0709,2.0709,0.0
1625827260000,2.0709,2.0709,2.07,2.07,42.6468
1625827320000,2.0702,2.0702,2.0653,2.0668,70.4452
1625827380000,2.0668,2.0668,2.0668,2.0668,0.0
1625827440000,2.0668,2.0668,2.0668,2.0668,0.0
1625827500000,2.0668,2.0668,2.0644,2.0656,263.1978
1625827560000,2.0657,2.0657,2.0651,2.0651,98.21930395
1625827620000,2.0655,2.0655,2.0647,2.0647,219.04565259
1625827680000,2.0647,2.0652,2.0641,2.0641,726.3791
1625827740000,2.0622,2.0622,2.0622,2.0622,24.0705
1625827800000,2.0631,2.0631,2.0631,2.0631,4.2871
1625827860000,2.0631,2.0631,2.0631,2.0631,0.0
1625827920000,2.0673,2.0673,2.0673,2.0673,56.7652
1625827980000,2.0667,2.0667,2.0667,2.0667,4.8896
1625828040000,2.0702,2.0702,2.0702,2.0702,56.7651
1625828100000,2.0702,2.0702,2.0702,2.0702,24.2924
1625828160000,2.0702,2.0702,2.0702,2.0702,25.498
1625828220000,2.0658,2.068,2.0651,2.068,290.0276521
1625828280000,2.0676,2.0738,2.0676,2.0738,82.7783
1625828340000,2.0738,2.0738,2.0738,2.0738,0.0
1625828400000,2.0702,2.072,2.0698,2.072,43.59925913
1625828460000,2.07,2.07,2.07,2.07,22.6755
1625828520000,2.0701,2.0701,2.07,2.07,581.311
1625828580000,2.0652,2.0652,2.0652,2.0652,30.0
1625828640000,2.06,2.06,2.0504,2.0504,60.8505
1625828700000,2.0578,2.0578,2.0559,2.0559,37.25060249
1625828760000,2.0559,2.0559,2.0559,2.0559,12.1268
1625828820000,2.0559,2.0559,2.0559,2.0559,0.0
1625828880000,2.0559,2.0559,2.0559,2.0559,0.0
1625828940000,2.0592,2.0592,2.0592,2.0592,48.56254856
1625829000000,2.0592,2.0592,2.0592,2.0592,0.0
1625829060000,2.0533,2.0533,2.0526,2.0526,34.7562
1625829120000,2.0526,2.0526,2.0526,2.0526,0.0
1625829180000,2.0526,2.0526,2.0526,2.0526,0.0
1625829240000,2.059,2.059,2.059,2.059,4.8123
1625829300000,2.059,2.059,2.059,2.059,228.9628
1625829360000,2.0591,2.0591,2.0591,2.0591,9.2114516
1625829420000,2.059,2.059,2.0568,2.0568,264.2228
1625829480000,2.0568,2.0568,2.0568,2.0568,0.0
1625829540000,2.0568,2.0568,2.0568,2.0568,0.0
1625829600000,2.0568,2.0568,2.0568,2.0568,0.0
1625829660000,2.0568,2.0568,2.0568,2.0568,0.0
1625829720000,2.0458,2.0458,2.0447,2.0447,250.1616
1625829780000,2.0447,2.0447,2.0447,2.0447,0.0
1625829840000,2.0429,2.0429,2.0429,2.0429,35.4776
1625829900000,2.0396,2.0396,2.0396,2.0396,0.1998
1625829960000,2.0367,2.0389,2.0333,2.0333,360.8028509
1625830020000,2.0349,2.0358,2.0325,2.0358,623.5518
1625830080000,2.0331,2.0331,2.0331,2.0331,174.6403
1625830140000,2.0331,2.0331,2.0331,2.0331,0.0
1625830200000,2.0331,2.0331,2.0331,2.0331,0.0
1625830260000,2.0331,2.0331,2.0331,2.0331,0.0
1625830320000,2.0321,2.0335,2.0321,2.0335,350.0
1625830380000,2.0335,2.0335,2.0335,2.0335,150.0
1625830440000,2.034,2.034,2.0315,2.0315,629.0
1625830500000,2.0336,2.0336,2.0316,2.0324,762.1893
1625830560000,2.0401,2.0401,2.0401,2.0401,0.6522
1625830620000,2.0401,2.0401,2.0401,2.0401,0.0
1625830680000,2.0419,2.0419,2.0419,2.0419,41.71075958
1625830740000,2.0377,2.0377,2.0377,2.0377,4.935
1625830800000,2.0377,2.0377,2.0377,2.0377,0.0
1625830860000,2.0377,2.0377,2.0377,2.0377,0.0
1625830920000,2.0431,2.0431,2.0431,2.0431,20.0
1625830980000,2.0431,2.0431,2.0431,2.0431,0.0
1625831040000,2.0442,2.0442,2.0442,2.0442,48.91889247
1625831100000,2.0442,2.0442,2.0442,2.0442,0.0
1625831160000,2.0442,2.0442,2.0442,2.0442,0.0
1625831220000,2.0477,2.0477,2.0477,2.0477,97.7411
1625831280000,2.0496,2.05,2.0496,2.05,107.8899
1625831340000,2.05,2.05,2.05,2.05,0.0
1625831400000,2.05,2.05,2.05,2.05,0.0
1625831460000,2.05,2.05,2.05,2.05,134.941
1625831520000,2.05,2.05,2.05,2.05,0.0
1625831580000,2.05,2.05,2.05,2.05,0.0
1625831640000,2.0446,2.0461,2.0436,2.0436,4.0
1625831700000,2.0436,2.0436,2.0436,2.0436,0.0
1625831760000,2.0436,2.0436,2.0436,2.0436,0.0
1625831820000,2.044,2.044,2.0382,2.039,328.8024
1625831880000,2.039,2.039,2.039,2.039,0.0
1625831940000,2.039,2.039,2.039,2.039,0.0
1625832000000,2.039,2.039,2.039,2.039,0.0
1625832060000,2.044,2.044,2.044,2.044,245.0
1625832120000,2.044,2.044,2.044,2.044,0.0
1625832180000,2.044,2.044,2.0383,2.0383,384.3896
1625832240000,2.0383,2.0383,2.0383,2.0383,0.0
1625832300000,2.0383,2.0383,2.0383,2.0383,0.0
1625832360000,2.0383,2.0383,2.0383,2.0383,0.0
1625832420000,2.0383,2.0383,2.0383,2.0383,0.0
1625832480000,2.0383,2.0383,2.0383,2.0383,0.0
1625832540000,2.0383,2.0383,2.0383,2.0383,0.0
1625832600000,2.0278,2.0278,2.0278,2.0278,5.5161
1625832660000,2.0328,2.0328,2.0328,2.0328,5.07
1625832720000,2.0339,2.0339,2.0339,2.0339,4.0
1625832780000,2.0334,2.0334,2.0334,2.0334,5.3896
1625832840000,2.0334,2.0334,2.0334,2.0334,0.0
1625832900000,2.0334,2.0334,2.0334,2.0334,0.0
1625832960000,2.0334,2.0334,2.0334,2.0334,0.0
1625833020000,2.0334,2.0334,2.0334,2.0334,0.0
1625833080000,2.0289,2.0289,2.0289,2.0289,200.0
1625833140000,2.0322,2.0323,2.0322,2.0323,70.0
1625833200000,2.0323,2.0323,2.0323,2.0323,0.0
1625833260000,2.0323,2.0323,2.0323,2.0323,0.0
1625833320000,2.0323,2.0323,2.0323,2.0323,0.0
1625833380000,2.029,2.029,2.0214,2.0214,107.36968674
1625833440000,2.0214,2.0214,2.0185,2.0185,138.7681
1625833500000,2.0185,2.0185,2.0185,2.0185,0.0
1625833560000,2.0185,2.0185,2.0185,2.0185,0.0
1625833620000,2.0185,2.0185,2.0185,2.0185,0.0
1625833680000,2.0273,2.0273,2.0273,2.0273,0.4882
1625833740000,2.0273,2.0273,2.0273,2.0273,0.0
1625833800000,2.0328,2.0352,2.0328,2.0352,40.24513561
1625833860000,2.0352,2.0352,2.0352,2.0352,0.0
1625833920000,2.0352,2.0352,2.0352,2.0352,0.0
1625833980000,2.0352,2.0352,2.0352,2.0352,0.0
1625834040000,2.0352,2.0352,2.0352,2.0352,0.0
1625834100000,2.0352,2.0352,2.0352,2.0352,0.0
1625834160000,2.0251,2.0251,2.0251,2.0251,35.4776
1625834220000,2.0251,2.0251,2.0251,2.0251,0.0
1625834280000,2.0309,2.0309,2.0309,2.0309,2.587
1625834340000,2.0335,2.0335,2.0335,2.0335,11.0151
1625834400000,2.0335,2.0361,2.0335,2.0361,35.37151985
1625834460000,2.04,2.04,2.04,2.04,15.24995097
1625834520000,2.04,2.04,2.04,2.04,0.0
1625834580000,2.04,2.04,2.04,2.04,238.98714903
1625834640000,2.044,2.044,2.044,2.044,125.0
1625834700000,2.05,2.05,2.05,2.05,4.87
1625834760000,2.05,2.05,2.05,2.05,0.0
1625834820000,2.0538,2.0538,2.0531,2.0531,10.1131
1625834880000,2.0526,2.0538,2.0526,2.0538,106.15707707
1625834940000,2.0539,2.054,2.0538,2.054,197.19586668
1625835000000,2.0583,2.0601,2.0583,2.0601,99.3699
1625835060000,2.0604,2.0604,2.0604,2.0604,28.4094
1625835120000,2.0604,2.0604,2.0604,2.0604,0.0
1625835180000,2.064,2.0647,2.064,2.0647,2.0
1625835240000,2.0646,2.0646,2.0635,2.0635,9.37901107
1625835300000,2.065,2.0657,2.065,2.0657,93.06115012
1625835360000,2.0674,2.0679,2.0674,2.0679,22.64975331
1625835420000,2.0696,2.0696,2.0696,2.0696,31.0
1625835480000,2.07,2.07,2.07,2.07,5.0
1625835540000,2.07,2.07,2.07,2.07,48.7888
