timestamp,open,high,low,close,volume
1616745600000,9.0,97.0,9.0,13.369,332.52357459
1616745660000,13.378,14.5,13.345,14.0,630.17851481
1616745720000,14.0,14.3,13.432,14.29,239.20635173
1616745780000,14.28,14.5,13.432,14.499,1606.74777322
1616745840000,14.2,14.499,14.2,14.2,396.74216272
1616745900000,14.49,14.499,14.2,14.4,196.71823685
1616745960000,14.399,14.399,13.679,14.394,328.55080305
1616746020000,14.086,14.089,14.086,14.089,23.6238
1616746080000,14.089,14.089,13.712,14.0,191.91914647
1616746140000,13.765,14.215,13.75,14.088,159.28884246
1616746200000,14.376,14.6,13.776,13.776,161.1482591
1616746260000,13.778,13.997,13.778,13.99,156.05532572
1616746320000,13.842,13.99,13.81,13.989,138.83044657
1616746380000,13.99,14.19,13.843,14.006,384.43348858
1616746440000,14.006,14.19,14.006,14.19,9.73658233
1616746500000,14.19,14.19,14.025,14.174,174.42550335
1616746560000,14.174,14.215,14.04,14.215,74.8205
1616746620000,14.215,14.3,14.055,14.299,169.97649784
1616746680000,14.299,14.3,14.2,14.225,49.99595078
1616746740000,14.285,14.4,14.211,14.211,71.97375585
1616746800000,14.226,14.351,14.2,14.2,138.39049627
1616746860000,14.323,14.323,14.015,14.064,32.4114
1616746920000,14.079,14.198,13.755,13.755,859.20368286
1616746980000,13.964,13.964,13.756,13.932,3.15912394
1616747040000,13.947,13.948,13.8,13.946,0.28
1616747100000,13.93,13.963,13.93,13.963,32.2795
1616747160000,13.93,13.964,13.8,13.866,78.94931188
1616747220000,13.866,13.95,13.561,13.768,172.25191803
1616747280000,13.768,13.82,13.563,13.82,58.89624215
1616747340000,13.82,13.82,13.752,13.752,5.41336419
1616747400000,13.783,13.783,13.574,13.783,128.0729
1616747460000,13.782,13.8,13.582,13.8,52.62543042
1616747520000,13.582,13.984,13.582,13.597,71.59158715
1616747580000,13.979,13.979,13.598,13.614,5.6815
1616747640000,13.824,13.824,13.623,13.623,12.8634
1616747700000,13.782,13.994,13.623,13.801,362.72174768
1616747760000,13.817,13.994,13.817,13.994,106.2955
1616747820000,13.993,14.071,13.993,14.071,491.2562
1616747880000,14.071,14.12,14.071,14.072,101.42065322
1616747940000,14.072,14.072,14.016,14.016,4.0861
1616748000000,14.05,14.05,13.818,13.993,180.97011494
1616748060000,13.833,13.993,13.818,13.991,6.22
1616748120000,13.9,13.991,13.802,13.975,12.1293
1616748180000,13.973,13.973,13.819,13.819,41.531
1616748240000,13.818,13.93,13.818,13.93,6.7939
1616748300000,13.819,13.819,13.819,13.819,0.04
1616748360000,13.819,13.9,13.819,13.834,9.03826115
1616748420000,13.9,13.929,13.835,13.929,24.24858473
1616748480000,13.818,13.928,13.818,13.928,23.5649
1616748540000,13.834,13.929,13.819,13.819,15.5332
1616748600000,13.928,13.928,13.928,13.928,34.91728891
1616748660000,13.837,13.928,13.837,13.928,0.6389
1616748720000,13.839,13.928,13.839,13.928,66.49983446
1616748780000,13.839,13.93,13.839,13.93,84.4888
1616748840000,13.838,13.929,13.833,13.929,17.4991
1616748900000,13.839,13.929,13.839,13.929,6.39174383
1616748960000,13.819,13.929,13.819,13.929,35.9247
1616749020000,13.819,13.929,13.819,13.82,7.00187591
1616749080000,13.913,13.929,13.819,13.913,11.73967153
1616749140000,13.819,13.93,13.818,13.819,8.4184
1616749200000,13.835,13.835,13.835,13.835,0.01
1616749260000,13.852,14.15,13.826,14.149,103.61453948
1616749320000,13.854,14.15,13.854,14.15,149.69937067
1616749380000,14.149,14.149,14.149,14.149,13.8795
1616749440000,14.15,14.186,14.149,14.149,144.11209257
1616749500000,14.134,14.4,13.842,14.4,109.7129
1616749560000,13.877,14.4,13.877,14.359,307.49104117
1616749620000,14.355,14.5,13.904,14.5,25.69003814
1616749680000,13.975,14.5,13.951,14.49,16.74978844
1616749740000,14.025,14.49,14.017,14.489,148.27344968
