timestamp,open,high,low,close,volume
1623402000000,1.912e-06,3e-06,1.912e-06,2.541e-06,10026087499.427687
1623402060000,2.5e-06,2.541e-06,2.2e-06,2.211e-06,3136631693.436204
1623402120000,2.485e-06,2.495e-06,2.22e-06,2.495e-06,765012053.0358456
1623402180000,2.495e-06,2.495e-06,2.313e-06,2.32e-06,574851240.3949767
1623402240000,2.399e-06,2.494e-06,2.399e-06,2.493e-06,275516207.33241534
1623402300000,2.493e-06,2.596e-06,2.412e-06,2.596e-06,4994243032.939627
1623402360000,2.54e-06,3e-06,2.424e-06,2.886e-06,10255735990.18504
1623402420000,2.885e-06,2.885e-06,2.6e-06,2.601e-06,1522435618.1832066
1623402480000,2.601e-06,2.631e-06,2.571e-06,2.571e-06,1263900005.2775135
1623402540000,2.571e-06,2.67e-06,2.571e-06,2.574e-06,282887614.70198494
1623402600000,2.668e-06,2.67e-06,2.575e-06,2.581e-06,2595388082.6764407
1623402660000,2.619e-06,2.62e-06,2.582e-06,2.6e-06,420519741.677301
1623402720000,2.6e-06,2.612e-06,2.584e-06,2.612e-06,2787341476.4807863
1623402780000,2.61e-06,2.62e-06,2.61e-06,2.619e-06,891130933.2776791
1623402840000,2.62e-06,2.631e-06,2.619e-06,2.631e-06,805097418.1290568
1623402900000,2.631e-06,2.668e-06,2.626e-06,2.668e-06,670815712.3898852
1623402960000,2.668e-06,2.668e-06,2.631e-06,2.642e-06,277687960.77049035
1623403020000,2.644e-06,2.66e-06,2.573e-06,2.64e-06,2310362662.028901
1623403080000,2.577e-06,2.629e-06,2.577e-06,2.625e-06,529893643.86760765
1623403140000,2.581e-06,2.629e-06,2.581e-06,2.629e-06,221562307.45566297
1623403200000,2.629e-06,2.649e-06,2.629e-06,2.649e-06,489716986.30788696
1623403260000,2.649e-06,2.669e-06,2.649e-06,2.669e-06,2592398102.8356
1623403320000,2.669e-06,2.669e-06,2.655e-06,2.669e-06,1193013227.134599
1623403380000,2.669e-06,2.669e-06,2.658e-06,2.668e-06,212497247.34557065
1623403440000,2.668e-06,2.7e-06,2.658e-06,2.7e-06,413769380.58537596
1623403500000,2.699e-06,2.7e-06,2.67e-06,2.7e-06,189872386.57447648
1623403560000,2.7e-06,2.729e-06,2.671e-06,2.727e-06,312552889.96942925
1623403620000,2.701e-06,2.73e-06,2.701e-06,2.728e-06,3673395619.053
1623403680000,2.729e-06,2.9e-06,2.729e-06,2.9e-06,2761444137.392121
1623403740000,2.9e-06,2.92e-06,2.889e-06,2.89e-06,583249398.1376976
1623403800000,2.89e-06,2.89e-06,2.889e-06,2.889e-06,415437914.3293979
1623403860000,2.89e-06,2.89e-06,2.811e-06,2.878e-06,826406728.9317682
1623403920000,2.811e-06,2.811e-06,2.33e-06,2.669e-06,3581436107.313729
1623403980000,2.669e-06,2.696e-06,2.662e-06,2.665e-06,180495732.0843923
1623404040000,2.665e-06,2.729e-06,2.55e-06,2.555e-06,792457729.1912829
1623404100000,2.555e-06,2.72e-06,2.555e-06,2.66e-06,339269121.0107029
1623404160000,2.66e-06,2.66e-06,2.58e-06,2.58e-06,1647535375.6482584
1623404220000,2.58e-06,2.64e-06,2.403e-06,2.639e-06,1136305700.0645022
1623404280000,2.54e-06,2.749e-06,2.46e-06,2.72e-06,821045260.8395025
1623404340000,2.72e-06,2.72e-06,2.638e-06,2.7e-06,1745983724.2302475
1623404400000,2.7e-06,2.729e-06,2.7e-06,2.729e-06,834394164.1258377
1623404460000,2.729e-06,2.769e-06,2.67e-06,2.67e-06,845553803.6088738
1623404520000,2.75e-06,2.75e-06,2.68e-06,2.681e-06,446265212.7278949
1623404580000,2.74e-06,2.74e-06,2.74e-06,2.74e-06,115801424.48124306
1623404640000,2.739e-06,2.749e-06,2.692e-06,2.74e-06,659202193.334073
1623404700000,2.692e-06,2.74e-06,2.691e-06,2.74e-06,319939850.442062
1623404760000,2.73e-06,2.783e-06,2.692e-06,2.783e-06,2469513462.72555
1623404820000,2.783e-06,2.783e-06,2.692e-06,2.782e-06,1718329297.5347562
1623404880000,2.779e-06,2.79e-06,2.74e-06,2.79e-06,396218150.417322
1623404940000,2.79e-06,2.82e-06,2.76e-06,2.82e-06,1134676037.6560943
1623405000000,2.82e-06,2.849e-06,2.76e-06,2.849e-06,2251109846.773203
1623405060000,2.84e-06,2.849e-06,2.76e-06,2.76e-06,222466806.86937153
1623405120000,2.799e-06,2.84e-06,2.751e-06,2.799e-06,408234368.9584092
1623405180000,2.799e-06,2.834e-06,2.799e-06,2.804e-06,281730857.02414733
1623405240000,2.805e-06,2.835e-06,2.7e-06,2.7e-06,607269690.5028133
1623405300000,2.833e-06,2.84e-06,2.706e-06,2.838e-06,187612683.37949032
1623405360000,2.828e-06,2.828e-06,2.717e-06,2.825e-06,158178468.61366886
1623405420000,2.816e-06,2.82e-06,2.693e-06,2.809e-06,538958015.8339813
1623405480000,2.806e-06,2.809e-06,2.693e-06,2.694e-06,625786918.5887326
1623405540000,2.696e-06,2.697e-06,2.66e-06,2.68e-06,862878300.0170566
1623405600000,2.661e-06,2.69e-06,2.661e-06,2.69e-06,1411418134.256078
1623405660000,2.688e-06,2.69e-06,2.661e-06,2.665e-06,1558246974.7326207
1623405720000,2.684e-06,2.684e-06,2.666e-06,2.667e-06,361840631.1404546
1623405780000,2.667e-06,2.667e-06,2.5e-06,2.638e-06,7607878606.4785
1623405840000,2.638e-06,2.641e-06,2.557e-06,2.623e-06,776282104.1906
1623405900000,2.622e-06,2.622e-06,2.557e-06,2.617e-06,860538392.1952
1623405960000,2.615e-06,2.615e-06,2.561e-06,2.561e-06,43144301.8762
1623406020000,2.608e-06,2.609e-06,2.561e-06,2.563e-06,437512650.04835653
1623406080000,2.6e-06,2.6e-06,2.562e-06,2.597e-06,831756083.4341973
1623406140000,2.597e-06,2.598e-06,2.563e-06,2.597e-06,290270426.6829618
1623406200000,2.6e-06,2.649e-06,2.6e-06,2.615e-06,136337870.62871566
1623406260000,2.647e-06,2.647e-06,2.616e-06,2.617e-06,370579232.9358663
1623406320000,2.618e-06,2.648e-06,2.618e-06,2.619e-06,527789583.8428167
1623406380000,2.638e-06,2.668e-06,2.621e-06,2.666e-06,171132842.53860083
1623406440000,2.666e-06,2.666e-06,2.642e-06,2.666e-06,55349269.41701379
1623406500000,2.666e-06,2.689e-06,2.666e-06,2.689e-06,607108802.6280857
1623406560000,2.688e-06,2.689e-06,2.67e-06,2.67e-06,220690141.23655862
1623406620000,2.674e-06,2.688e-06,2.67e-06,2.688e-06,363257357.4963024
1623406680000,2.67e-06,2.687e-06,2.67e-06,2.686e-06,405341438.96353626
1623406740000,2.686e-06,2.688e-06,2.669e-06,2.669e-06,922766901.0501834
1623406800000,2.652e-06,2.685e-06,2.622e-06,2.622e-06,251942831.98721072
1623406860000,2.68e-06,2.68e-06,2.601e-06,2.602e-06,193888108.564
1623406920000,2.602e-06,2.678e-06,2.601e-06,2.602e-06,85283735.192
1623406980000,2.678e-06,2.678e-06,2.602e-06,2.676e-06,88821811.67421538
1623407040000,2.676e-06,2.676e-06,2.65e-06,2.65e-06,128784932.18405458
1623407100000,2.622e-06,2.65e-06,2.622e-06,2.622e-06,215536827.65736866
1623407160000,2.622e-06,2.648e-06,2.622e-06,2.623e-06,427478243.5962
1623407220000,2.646e-06,2.648e-06,2.646e-06,2.647e-06,272946732.9439278
1623407280000,2.647e-06,2.647e-06,2.64e-06,2.646e-06,324151049.9754821
1623407340000,2.646e-06,2.646e-06,2.64e-06,2.646e-06,500993651.9899046
1623407400000,2.646e-06,2.648e-06,2.64e-06,2.648e-06,217274155.95524627
1623407460000,2.648e-06,2.648e-06,2.64e-06,2.64e-06,292307858.5884103
1623407520000,2.639e-06,2.639e-06,2.623e-06,2.639e-06,33139599.99603242
1623407580000,2.639e-06,2.64e-06,2.604e-06,2.64e-06,37706599.80287126
