timestamp,open,high,low,close,volume
1639130400000,0.01,0.64,0.01,0.62823,1026066.0793
1639130460000,0.62005,0.66,0.5,0.54977,707709.18495582
1639130520000,0.54977,0.54977,0.44002,0.44003,218333.52392707
1639130580000,0.44003,0.48989,0.34111,0.4802,198809.59077999
1639130640000,0.489,0.48977,0.4122,0.42025,101563.1509633
1639130700000,0.42908,0.48,0.42025,0.46529,73422.74857447
1639130760000,0.46704,0.46709,0.45,0.45016,29100.77797409
1639130820000,0.45017,0.45494,0.41502,0.41986,53631.36116566
1639130880000,0.41986,0.43286,0.41264,0.41264,38262.53454805
1639130940000,0.41501,0.41501,0.38888,0.39986,44910.10787105
1639131000000,0.391,0.44,0.39001,0.416,117356.05011171
1639131060000,0.429,0.429,0.411,0.411,54178.1482227
1639131120000,0.41118,0.428,0.405,0.41991,39896.15722175
1639131180000,0.41992,0.43247,0.415,0.42448,46843.96196511
1639131240000,0.423,0.465,0.423,0.45976,77434.06998759
1639131300000,0.45898,0.4666,0.43,0.45012,47860.44118977
1639131360000,0.458,0.46658,0.45029,0.46657,22311.79062276
1639131420000,0.466,0.494,0.46014,0.49395,94621.69913935
1639131480000,0.481,0.6,0.48012,0.59999,261172.16871962
1639131540000,0.582,0.6,0.5365,0.5365,174584.59339363
1639131600000,0.55,0.5701,0.52,0.57009,172227.9464095
1639131660000,0.57009,0.575,0.54999,0.55,72003.89590107
1639131720000,0.55,0.55003,0.53,0.54,43136.95343498
1639131780000,0.53999,0.5511,0.531,0.53343,74122.46344995
1639131840000,0.53291,0.53291,0.33335,0.33999,713306.91045215
1639131900000,0.33999,0.34999,0.22111,0.28001,1219719.19567
1639131960000,0.28001,0.299,0.23015,0.27995,1072973.0593237
1639132020000,0.271,0.27992,0.23986,0.25497,705021.89753419
1639132080000,0.25495,0.27796,0.24,0.26974,626901.84000154
1639132140000,0.26974,0.27789,0.22,0.22022,774753.73217702
1639132200000,0.22203,0.2549,0.22105,0.23681,568512.88228376
1639132260000,0.233,0.23691,0.21,0.21998,804511.67748894
1639132320000,0.22004,0.23999,0.21,0.218,442956.80921525
1639132380000,0.21798,0.218,0.18,0.20166,997668.91265348
1639132440000,0.20168,0.2051,0.18002,0.19773,599810.05272973
1639132500000,0.19773,0.21252,0.19041,0.202,413001.33036864
1639132560000,0.202,0.21897,0.20003,0.21119,787587.26886536
1639132620000,0.21119,0.21496,0.195,0.20107,646191.69859368
1639132680000,0.20381,0.21,0.19715,0.205,349744.42243869
1639132740000,0.20893,0.21187,0.205,0.20603,504011.28192128
1639132800000,0.20897,0.21,0.19501,0.1965,329121.79663226
1639132860000,0.1965,0.1999,0.187,0.19293,238859.21171887
1639132920000,0.19293,0.193,0.189,0.19001,230643.46771672
1639132980000,0.19001,0.194,0.19,0.19167,219366.70836479
1639133040000,0.19346,0.196,0.19223,0.196,178980.18687098
1639133100000,0.19543,0.198,0.19271,0.19765,158669.76974935
1639133160000,0.19756,0.19778,0.19501,0.19777,82580.77358034
1639133220000,0.19777,0.19778,0.1863,0.1863,257175.32472406
1639133280000,0.1863,0.19207,0.18477,0.185,299997.53283574
1639133340000,0.18501,0.1911,0.185,0.19108,169897.09404419
1639133400000,0.19108,0.1911,0.18717,0.18999,128019.85466308
1639133460000,0.18999,0.19108,0.188,0.18892,169369.82357324
1639133520000,0.18804,0.1896,0.18602,0.18699,184015.51402174
1639133580000,0.18699,0.187,0.1837,0.18519,166893.52753932
1639133640000,0.18519,0.18698,0.184,0.18594,135936.34512277
1639133700000,0.18594,0.19,0.18561,0.18961,208887.7408681
1639133760000,0.19,0.19,0.1872,0.18996,246767.80943933
1639133820000,0.18995,0.19026,0.1872,0.1872,227503.97327314
1639133880000,0.18722,0.19,0.1848,0.18882,231691.44440688
1639133940000,0.18997,0.19026,0.18639,0.189,213715.0339403
1639134000000,0.1887,0.1887,0.185,0.186,311665.62281758
1639134060000,0.186,0.18785,0.1848,0.185,188996.0211285
1639134120000,0.18498,0.18498,0.16,0.16443,1155973.89508972
1639134180000,0.16504,0.173,0.164,0.16743,333386.9307981
1639134240000,0.16755,0.17629,0.16601,0.16757,173217.11602893
1639134300000,0.16756,0.18,0.16755,0.178,210102.14381603
1639134360000,0.178,0.179,0.1711,0.1711,110484.68447807
1639134420000,0.172,0.176,0.17,0.17335,98490.81085146
1639134480000,0.1727,0.17359,0.166,0.16848,234865.30712672
1639134540000,0.16847,0.1736,0.167,0.16798,136327.31555454
1639134600000,0.16797,0.17,0.151,0.151,325507.90557516
1639134660000,0.151,0.16674,0.1505,0.155,243751.76005703
1639134720000,0.15498,0.16187,0.15393,0.15765,181202.19782865
1639134780000,0.15765,0.16035,0.155,0.15801,224187.37748557
1639134840000,0.15858,0.1728,0.155,0.16602,383880.08780725
1639134900000,0.16602,0.16719,0.16051,0.16667,118406.76135268
1639134960000,0.16667,0.1728,0.162,0.1728,174067.62683532
1639135020000,0.1728,0.176,0.16683,0.17199,275217.73618038
1639135080000,0.17199,0.1745,0.168,0.16994,187251.5144321
1639135140000,0.16801,0.17344,0.16516,0.17052,169990.36954138
1639135200000,0.17116,0.17121,0.16655,0.16799,212934.58421945
1639135260000,0.16755,0.16834,0.16099,0.16595,162248.34159481
1639135320000,0.16595,0.16748,0.1637,0.16748,95154.37687496
1639135380000,0.16748,0.1706,0.167,0.16814,144690.08737037
1639135440000,0.16814,0.1696,0.167,0.16702,68635.68246817
1639135500000,0.16706,0.17204,0.167,0.16978,113375.07234822
1639135560000,0.16978,0.16978,0.16499,0.16947,72370.17052863
1639135620000,0.16739,0.17067,0.16739,0.16906,115933.12969359
1639135680000,0.16908,0.17067,0.16852,0.169,59606.96624541
1639135740000,0.16898,0.17036,0.165,0.1673,105409.07604561
1639135800000,0.16814,0.17036,0.1672,0.16799,158949.36937502
1639135860000,0.168,0.17,0.16799,0.16904,135367.63256008
1639135920000,0.16901,0.16989,0.1652,0.16748,76618.3951189
1639135980000,0.16761,0.1687,0.167,0.1687,91964.77041784
1639136040000,0.16749,0.169,0.167,0.168,129273.91418835
1639136100000,0.16798,0.1687,0.166,0.16776,41447.70554553
