timestamp,open,high,low,close,volume
1622192400000,1.27e-07,2.39e-07,1.27e-07,1.85e-07,297939167155.21826
1622192460000,1.85e-07,1.86e-07,1.74e-07,1.83e-07,123549179101.5385
1622192520000,1.84e-07,1.84e-07,1.7e-07,1.76e-07,116130281409.09726
1622192580000,1.76e-07,1.79e-07,1.7e-07,1.76e-07,65200409489.95613
1622192640000,1.75e-07,1.79e-07,1.73e-07,1.75e-07,44540614539.24751
1622192700000,1.79e-07,1.8e-07,1.73e-07,1.78e-07,63484591917.963684
1622192760000,1.77e-07,1.77e-07,1.74e-07,1.74e-07,37437078231.47713
1622192820000,1.74e-07,1.76e-07,1.73e-07,1.73e-07,41874757247.411026
1622192880000,1.73e-07,1.75e-07,1.72e-07,1.72e-07,40173186624.730064
1622192940000,1.72e-07,1.78e-07,1.7e-07,1.76e-07,104077385228.45822
1622193000000,1.76e-07,1.76e-07,1.71e-07,1.72e-07,23598750201.089447
1622193060000,1.72e-07,1.74e-07,1.71e-07,1.71e-07,20534558946.70974
1622193120000,1.7e-07,1.72e-07,1.7e-07,1.72e-07,19398314864.43679
1622193180000,1.72e-07,1.72e-07,1.69e-07,1.71e-07,22578576844.611927
1622193240000,1.7e-07,1.71e-07,1.69e-07,1.69e-07,23469432505.117897
1622193300000,1.69e-07,1.7e-07,1.68e-07,1.7e-07,44858746861.58378
1622193360000,1.69e-07,1.7e-07,1.67e-07,1.69e-07,14299111941.770454
1622193420000,1.68e-07,1.7e-07,1.67e-07,1.7e-07,13699008059.879175
1622193480000,1.69e-07,1.7e-07,1.67e-07,1.69e-07,14846304398.478855
1622193540000,1.69e-07,1.7e-07,1.67e-07,1.7e-07,15334415472.437302
1622193600000,1.67e-07,1.7e-07,1.67e-07,1.69e-07,17011578033.075064
1622193660000,1.7e-07,1.72e-07,1.67e-07,1.71e-07,15079562090.520212
1622193720000,1.69e-07,1.76e-07,1.69e-07,1.75e-07,18140093783.920654
1622193780000,1.74e-07,1.79e-07,1.74e-07,1.79e-07,48963270305.15331
1622193840000,1.76e-07,1.81e-07,1.76e-07,1.81e-07,44422567655.08369
1622193900000,1.81e-07,1.83e-07,1.8e-07,1.82e-07,70906950143.4581
1622193960000,1.81e-07,1.81e-07,1.75e-07,1.76e-07,53959367912.73322
1622194020000,1.76e-07,1.79e-07,1.76e-07,1.76e-07,19010026192.09503
1622194080000,1.77e-07,1.84e-07,1.76e-07,1.81e-07,62324567497.46427
1622194140000,1.81e-07,1.84e-07,1.8e-07,1.84e-07,33936081769.808426
1622194200000,1.83e-07,1.83e-07,1.79e-07,1.79e-07,37256449337.37339
1622194260000,1.79e-07,1.8e-07,1.72e-07,1.72e-07,16977005141.608253
1622194320000,1.72e-07,1.76e-07,1.69e-07,1.74e-07,31432700285.97206
1622194380000,1.7e-07,1.78e-07,1.7e-07,1.77e-07,9242035153.291729
1622194440000,1.77e-07,1.78e-07,1.69e-07,1.71e-07,48523358170.12337
1622194500000,1.73e-07,1.74e-07,1.7e-07,1.72e-07,23445705852.69767
1622194560000,1.72e-07,1.74e-07,1.7e-07,1.71e-07,19078008500.747547
1622194620000,1.7e-07,1.74e-07,1.69e-07,1.73e-07,48805002412.03226
1622194680000,1.71e-07,1.71e-07,1.7e-07,1.7e-07,3795242595.598866
1622194740000,1.7e-07,1.77e-07,1.7e-07,1.76e-07,33061446458.823444
1622194800000,1.76e-07,1.77e-07,1.71e-07,1.76e-07,20884828542.237553
1622194860000,1.76e-07,1.76e-07,1.72e-07,1.72e-07,18482126100.42803
1622194920000,1.73e-07,1.76e-07,1.72e-07,1.75e-07,23380038306.614014
1622194980000,1.75e-07,1.76e-07,1.75e-07,1.75e-07,26724255617.1622
1622195040000,1.76e-07,1.76e-07,1.73e-07,1.73e-07,11834122539.137
1622195100000,1.74e-07,1.76e-07,1.73e-07,1.76e-07,18746127092.039917
1622195160000,1.76e-07,1.8e-07,1.73e-07,1.8e-07,57877291420.52422
1622195220000,1.79e-07,1.8e-07,1.74e-07,1.78e-07,7224312412.897321
1622195280000,1.78e-07,1.79e-07,1.76e-07,1.76e-07,9244912118.220396
1622195340000,1.79e-07,1.79e-07,1.76e-07,1.79e-07,13370774615.0803
1622195400000,1.79e-07,1.8e-07,1.77e-07,1.78e-07,18083177391.221092
1622195460000,1.79e-07,1.8e-07,1.75e-07,1.79e-07,52151849118.66143
1622195520000,1.76e-07,1.79e-07,1.76e-07,1.77e-07,15171466050.2525
1622195580000,1.78e-07,1.79e-07,1.76e-07,1.79e-07,21795218517.516163
1622195640000,1.78e-07,1.78e-07,1.75e-07,1.77e-07,38640074440.74083
1622195700000,1.77e-07,1.77e-07,1.75e-07,1.77e-07,7558117013.048429
1622195760000,1.75e-07,1.77e-07,1.73e-07,1.75e-07,21302865137.87181
1622195820000,1.75e-07,1.75e-07,1.73e-07,1.74e-07,3837050428.750564
1622195880000,1.74e-07,1.76e-07,1.73e-07,1.76e-07,9201054487.574015
1622195940000,1.74e-07,1.77e-07,1.72e-07,1.73e-07,11520655680.852375
1622196000000,1.75e-07,1.77e-07,1.74e-07,1.76e-07,5813355869.6971035
1622196060000,1.75e-07,1.76e-07,1.74e-07,1.74e-07,12579638452.785263
1622196120000,1.74e-07,1.77e-07,1.74e-07,1.76e-07,5694881038.048311
1622196180000,1.77e-07,1.78e-07,1.74e-07,1.76e-07,43318976830.120514
1622196240000,1.76e-07,1.78e-07,1.74e-07,1.75e-07,17439653342.39487
1622196300000,1.74e-07,1.76e-07,1.73e-07,1.73e-07,9674801215.684774
1622196360000,1.75e-07,1.75e-07,1.7e-07,1.7e-07,26528832833.496117
1622196420000,1.73e-07,1.74e-07,1.7e-07,1.71e-07,10009985877.233637
1622196480000,1.73e-07,1.74e-07,1.7e-07,1.71e-07,10799762069.928707
1622196540000,1.7e-07,1.71e-07,1.7e-07,1.71e-07,8916362522.490034
1622196600000,1.71e-07,1.72e-07,1.7e-07,1.72e-07,2953711498.8639274
1622196660000,1.72e-07,1.73e-07,1.7e-07,1.72e-07,4889046625.360107
1622196720000,1.72e-07,1.72e-07,1.7e-07,1.71e-07,11885094705.965694
1622196780000,1.71e-07,1.71e-07,1.69e-07,1.69e-07,11261806557.679714
1622196840000,1.7e-07,1.71e-07,1.69e-07,1.69e-07,3332008294.138057
1622196900000,1.7e-07,1.71e-07,1.69e-07,1.7e-07,10138727271.282925
1622196960000,1.7e-07,1.72e-07,1.7e-07,1.72e-07,11470980350.709871
1622197020000,1.72e-07,1.74e-07,1.71e-07,1.71e-07,11763554031.327192
1622197080000,1.72e-07,1.72e-07,1.71e-07,1.71e-07,2630480959.915965
1622197140000,1.72e-07,1.75e-07,1.72e-07,1.75e-07,17542789687.270695
1622197200000,1.74e-07,1.76e-07,1.74e-07,1.74e-07,16503913187.728893
1622197260000,1.74e-07,1.75e-07,1.72e-07,1.75e-07,8748609761.233248
1622197320000,1.74e-07,1.75e-07,1.72e-07,1.72e-07,9334273185.038473
1622197380000,1.75e-07,1.75e-07,1.72e-07,1.74e-07,7104127076.672315
1622197440000,1.75e-07,1.77e-07,1.74e-07,1.76e-07,7951169382.827925
1622197500000,1.77e-07,1.77e-07,1.76e-07,1.76e-07,10291493061.988607
1622197560000,1.77e-07,1.77e-07,1.75e-07,1.75e-07,11752239626.565865
1622197620000,1.76e-07,1.77e-07,1.75e-07,1.75e-07,7202093857.219958
