timestamp,open,high,low,close,volume
1630404000000,4.3,6.49,4.3,5.85,46832.329
1630404060000,5.848,5.999,5.331,5.651,45512.20747235
1630404120000,5.7,5.86,5.5,5.556,20237.40523925
1630404180000,5.574,5.578,5.498,5.5,12470.26450945
1630404240000,5.5,5.6,5.491,5.562,7044.44411125
1630404300000,5.564,5.711,5.564,5.7,10338.99507728
1630404360000,5.7,5.833,5.692,5.801,13602.8610957
1630404420000,5.801,5.818,5.777,5.818,5340.6406529
1630404480000,5.816,5.844,5.797,5.821,3207.3347025
1630404540000,5.82,5.837,5.818,5.828,3557.30682477
1630404600000,5.822,5.828,5.619,5.7,9337.94810467
1630404660000,5.7,5.7,5.6,5.675,4592.38065318
1630404720000,5.675,5.69,5.6,5.65,3594.78709404
1630404780000,5.65,5.658,5.56,5.56,8486.48471746
1630404840000,5.564,5.565,5.529,5.549,3209.93558793
1630404900000,5.548,5.65,5.543,5.602,3670.15406651
1630404960000,5.602,5.656,5.602,5.656,2419.46988041
1630405020000,5.649,5.7,5.638,5.666,2118.60645707
1630405080000,5.666,5.667,5.636,5.636,737.96979055
1630405140000,5.656,5.7,5.638,5.651,2624.44969361
1630405200000,5.651,5.76,5.642,5.76,6090.30392281
1630405260000,5.766,5.9,5.76,5.827,10560.5194266
1630405320000,5.814,5.94,5.78,5.902,14623.05020913
1630405380000,5.901,6.0,5.9,5.923,7525.83408523
1630405440000,5.923,5.933,5.806,5.85,7243.84324544
1630405500000,5.85,5.85,5.827,5.827,1911.22400102
1630405560000,5.828,5.85,5.754,5.795,11223.17181843
1630405620000,5.795,5.802,5.795,5.802,371.07050089
1630405680000,5.802,5.891,5.795,5.857,7558.41533779
1630405740000,5.861,5.901,5.861,5.901,2170.82203291
1630405800000,5.902,6.2,5.901,6.061,22812.05920598
1630405860000,6.061,6.1,6.031,6.08,6455.84334696
1630405920000,6.099,6.2,6.099,6.192,7291.30910656
1630405980000,6.19,6.19,6.155,6.187,2635.35246779
1630406040000,6.175,6.2,6.074,6.188,5180.08335342
1630406100000,6.183,6.183,6.0,6.009,8920.56347494
1630406160000,6.008,6.008,5.9,5.958,4132.43165272
1630406220000,5.958,6.0,5.954,5.993,1811.06724167
1630406280000,5.986,6.09,5.986,6.08,4914.95663815
1630406340000,6.074,6.38,6.067,6.301,15227.25376679
1630406400000,6.301,6.4,6.236,6.346,10681.73767742
1630406460000,6.354,6.364,6.28,6.3,3827.89024373
1630406520000,6.28,6.299,6.228,6.247,1658.17251013
1630406580000,6.247,6.25,6.103,6.135,5606.86043658
1630406640000,6.146,6.151,6.036,6.116,6655.92031638
1630406700000,6.113,6.192,6.086,6.086,3616.89677985
1630406760000,6.109,6.178,6.102,6.118,2404.41150245
1630406820000,6.103,6.108,6.094,6.099,614.6795463
1630406880000,6.094,6.133,6.04,6.075,3722.24933347
1630406940000,6.074,6.095,6.05,6.095,1160.84041817
1630407000000,6.095,6.166,6.088,6.089,697.99856205
1630407060000,6.088,6.088,6.04,6.04,1796.38921559
1630407120000,6.04,6.04,6.01,6.01,1725.28940986
1630407180000,6.011,6.011,5.948,5.948,3549.13194004
1630407240000,5.948,5.95,5.872,5.872,1075.76202732
1630407300000,5.873,5.9,5.85,5.899,1651.92374319
1630407360000,5.901,5.914,5.9,5.914,1384.74939632
1630407420000,5.914,6.047,5.914,6.026,5066.84567189
1630407480000,6.029,6.1,6.0,6.031,2894.13220882
1630407540000,6.034,6.13,6.034,6.079,1952.99277929
1630407600000,6.076,6.141,6.065,6.065,1490.94782036
1630407660000,6.074,6.088,6.047,6.08,1479.8470458
1630407720000,6.08,6.08,6.067,6.067,673.90447048
1630407780000,6.07,6.079,6.001,6.056,1561.04227181
1630407840000,6.056,6.057,6.0,6.003,1667.9918
1630407900000,6.003,6.017,5.939,5.99,967.22006514
1630407960000,5.985,6.002,5.9,5.926,4021.12383236
1630408020000,5.933,5.937,5.9,5.93,1766.75748992
1630408080000,5.929,5.93,5.905,5.93,706.05678033
1630408140000,5.906,5.976,5.899,5.943,1159.05897883
1630408200000,5.941,5.941,5.919,5.926,71.70852124
1630408260000,5.919,5.926,5.916,5.926,293.19257443
1630408320000,5.926,5.998,5.926,5.927,724.14929998
1630408380000,5.946,5.947,5.935,5.936,63.10990863
1630408440000,5.935,5.938,5.924,5.938,647.98972886
1630408500000,5.938,5.942,5.938,5.938,132.15926751
1630408560000,5.938,5.992,5.935,5.97,281.54250022
1630408620000,5.993,6.027,5.993,6.027,523.84463949
1630408680000,6.029,6.065,6.022,6.051,644.52021815
1630408740000,6.051,6.1,6.051,6.079,2478.67129363
1630408800000,6.078,6.096,6.078,6.095,421.42743953
1630408860000,6.095,6.095,6.079,6.085,608.09220227
1630408920000,6.085,6.095,6.085,6.095,237.25284364
1630408980000,6.095,6.154,6.079,6.106,1884.57008003
1630409040000,6.088,6.088,6.052,6.073,790.5745
1630409100000,6.082,6.094,6.067,6.068,314.16169435
1630409160000,6.068,6.09,6.066,6.086,347.01261054
